breach_id,breach_location_id,scenario_id,scenario_name,return_period,discharge_m3s,breach_name,dijkring,river,damage_MEUR,victims,affected,model_resolution,initial_breach_width,max_breach_width,breach_growth_method,scenario_layer,map_id,id,breachtypes_id,dijkringareas_id,openwaters_id,name,code,x,y,notify,lt30,f30t300,f300t3000,f3000t30k,gt30k,dreigende_overstroming,geometry_type,geometry_x,geometry_y
3359,3359,12398,7_Breskens stad 1/400_standaard,400,,Wszui - dp 680,Dijkring 32 - Zeeuwsch Vlaanderen,Westerschelde,200,13,2982,"25,0","10,0", , ,scenario_12398,4208,3359,2,33.0,112,Wszui - dp 680,PRIM,27250,380637,,0,0,1,1,2,0.0,Point,27250,380637
3359,3359,12286,7_Breskens stad 1/4000_standaard,4000,,Wszui - dp 680,Dijkring 32 - Zeeuwsch Vlaanderen,Westerschelde,270,33,3290,"25,0","10,0", , ,scenario_12286,4201,3359,2,33.0,112,Wszui - dp 680,PRIM,27250,380637,,0,0,1,1,2,0.0,Point,27250,380637
3359,3359,12319,7_Breskens stad 1/40000_standaard,40000,,Wszui - dp 680,Dijkring 32 - Zeeuwsch Vlaanderen,Westerschelde,370,105,3423,"25,0","10,0", , ,scenario_12319,4194,3359,2,33.0,112,Wszui - dp 680,PRIM,27250,380637,,0,0,1,1,2,0.0,Point,27250,380637
3359,3359,12546,7_Breskens stad 1/400000 standaard,400000,,Wszui - dp 680,Dijkring 32 - Zeeuwsch Vlaanderen,Westerschelde,450,198,3624,"25,0","10,0", , ,scenario_12546,4187,3359,2,33.0,112,Wszui - dp 680,PRIM,27250,380637,,0,0,1,1,2,0.0,Point,27250,380637
3360,3360,12461,6_Oud Breskenspolder 1/400,400,,Wszui - dp 705,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,130,0,161,"25,0","10,0", , ,scenario_12461,4007,3360,2,33.0,76,Wszui - dp 705,PRIM,25661,381258,,0,0,1,1,1,0.0,Point,25661,381258
3360,3360,12462,6_Oud Breskenspolder 1/4000,4000,,Wszui - dp 705,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,160,0,194,"25,0","10,0", , ,scenario_12462,4014,3360,2,33.0,76,Wszui - dp 705,PRIM,25661,381258,,0,0,1,1,1,0.0,Point,25661,381258
3360,3360,12463,6_Oud Breskenspolder 1/40000,40000,,Wszui - dp 705,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,180,1,325,"25,0","10,0", , ,scenario_12463,4021,3360,2,33.0,76,Wszui - dp 705,PRIM,25661,381258,,0,0,1,1,1,0.0,Point,25661,381258
3361,3361,12535,5_'s Gravenpolder 1/400 standaard met nwe dijk,400,,Wszui - dp 745,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,15,0,34,"25,0","10,0", , ,scenario_12535,3923,3361,2,33.0,76,Wszui - dp 745,PRIM,22296,380275,,0,0,1,1,1,0.0,Point,22296,380275
3361,3361,12536,5_'s Gravenpolder 1/4000 standaard met nwe dijk,4000,,Wszui - dp 745,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,37,0,62,"25,0","10,0", , ,scenario_12536,3916,3361,2,33.0,76,Wszui - dp 745,PRIM,22296,380275,,0,0,1,1,1,0.0,Point,22296,380275
3361,3361,12537,5_'s Gravenpolder 1/40000 standaard met nwe dijk,40000,,Wszui - dp 745,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,89,0,271,"25,0","10,0", , ,scenario_12537,3909,3361,2,33.0,76,Wszui - dp 745,PRIM,22296,380275,,0,0,1,1,1,0.0,Point,22296,380275
3362,3362,12438,4_Adornispolder 1/400_standaard,400,,Wszui - dp 765,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,18,0,11,"25,0","10,0", , ,scenario_12438,3625,3362,2,33.0,76,Wszui - dp 765,PRIM,20390,379752,,0,0,1,1,1,0.0,Point,20390,379752
3362,3362,12285,4_Adornispolder 1/4000_standaard,4000,,Wszui - dp 765,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,53,0,35,"25,0","10,0", , ,scenario_12285,3618,3362,2,33.0,76,Wszui - dp 765,PRIM,20390,379752,,0,0,1,1,1,0.0,Point,20390,379752
3362,3362,12318,4_Adornispolder 1/40000_standaard,40000,,Wszui - dp 765,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,81,0,46,"25,0","10,0", , ,scenario_12318,3611,3362,2,33.0,76,Wszui - dp 765,PRIM,20390,379752,,0,0,1,1,1,0.0,Point,20390,379752
3363,3363,12538,3_Tienhonderdpolder 1/400 standaard,400,,Wszui - dp 795,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,22,0,151,"25,0","10,0", , ,scenario_12538,3524,3363,2,33.0,76,Wszui - dp 795,PRIM,18258,379602,,0,0,1,1,1,0.0,Point,18258,379602
3363,3363,12284,3_Tienhonderdpolder 1/4000_standaard,4000,,Wszui - dp 795,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,78,0,453,"25,0","10,0", , ,scenario_12284,3517,3363,2,33.0,76,Wszui - dp 795,PRIM,18258,379602,,0,0,1,1,1,0.0,Point,18258,379602
3363,3363,12317,3_Tienhonderdpolder 1/40000_standaard,40000,,Wszui - dp 795,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,140,1,646,"25,0","10,0", , ,scenario_12317,3510,3363,2,33.0,76,Wszui - dp 795,PRIM,18258,379602,,0,0,1,1,1,0.0,Point,18258,379602
3364,3364,12435,2_Cadzand Bad 1/400_standaard,400,,Wszui - dp 820,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,41,0,122,"25,0","10,0", , ,scenario_12435,2983,3364,2,33.0,76,Wszui - dp 820,PRIM,16017,378650,,0,0,1,1,1,0.0,Point,16017,378650
3364,3364,12283,2_Cadzand Bad 1/4000_standaard,4000,,Wszui - dp 820,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,60,1,129,"25,0","10,0", , ,scenario_12283,2976,3364,2,33.0,76,Wszui - dp 820,PRIM,16017,378650,,0,0,1,1,1,0.0,Point,16017,378650
3364,3364,12316,2_Cadzand Bad 1/40000_standaard,40000,,Wszui - dp 820,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,79,6,208,"25,0","10,0", , ,scenario_12316,2969,3364,2,33.0,76,Wszui - dp 820,PRIM,16017,378650,,0,0,1,1,1,0.0,Point,16017,378650
3365,3365,12434,1_Zwinpolder 1/400_standaard,400,,Wszui - dp 830,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,<1,0,2,"25,0","10,0", , ,scenario_12434,2051,3365,2,33.0,76,Wszui - dp 830,PRIM,15120,378263,,0,0,1,1,1,0.0,Point,15120,378263
3365,3365,12282,1_Zwinpolder 1/4000_standaard,4000,,Wszui - dp 830,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,1,0,4,"25,0","10,0", , ,scenario_12282,2044,3365,2,33.0,76,Wszui - dp 830,PRIM,15120,378263,,0,0,1,1,1,0.0,Point,15120,378263
3365,3365,12315,1_Zwinpolder 1/40000_standaard,40000,,Wszui - dp 830,Dijkring 32 - Zeeuwsch Vlaanderen,Noordzee,8,0,5,"25,0","10,0", , ,scenario_12315,2037,3365,2,33.0,76,Wszui - dp 830,PRIM,15120,378263,,0,0,1,1,1,0.0,Point,15120,378263
3366,3366,12469,35_Koningin Emmapolder 1/400,400,,Wszui - dp 85,Dijkring 32 - Zeeuwsch Vlaanderen,Westerschelde,25,0,64,"25,0","10,0", , ,scenario_12469,3325,3366,2,33.0,112,Wszui - dp 85,PRIM,67497,372654,,0,0,1,1,1,0.0,Point,67497,372654
3366,3366,12465,35_Koningin Emmapolder 1/4000,4000,,Wszui - dp 85,Dijkring 32 - Zeeuwsch Vlaanderen,Westerschelde,36,0,64,"25,0","10,0", , ,scenario_12465,3332,3366,2,33.0,112,Wszui - dp 85,PRIM,67497,372654,,0,0,1,1,1,0.0,Point,67497,372654
3366,3366,12467,35_Koningin Emmapolder 1/40000,40000,,Wszui - dp 85,Dijkring 32 - Zeeuwsch Vlaanderen,Westerschelde,45,0,64,"25,0","10,0", , ,scenario_12467,3339,3366,2,33.0,112,Wszui - dp 85,PRIM,67497,372654,,0,0,1,1,1,0.0,Point,67497,372654
3367,3367,20977,RD01_XantenerNordsee_tp,1250,,Xantener Nordsee,Dijkring 42 - Ooij en Millingen,Boven Rijn,5900,405,27040,"100,0","-999,0", , ,scenario_20977,23645,3367,2,45.0,18,Xantener Nordsee,PRIM,226538,413478,,0,0,1,1,0,0.0,Point,226538,413478
3367,3367,20978,RD01_XantenerNordsee_tpp1d,12500,,Xantener Nordsee,Dijkring 42 - Ooij en Millingen,Boven Rijn,7100,480,29314,"100,0","-999,0", , ,scenario_20978,23652,3367,2,45.0,18,Xantener Nordsee,PRIM,226538,413478,,0,0,1,1,0,0.0,Point,226538,413478
3418,3418,21093,Zalk 1/10000 jaar,10000,,Zalk,Dijkring 11 - IJsseldelta,IJssel,2000,83,27362,"50,0","-999,0", ,,scenario_21093,27512,3418,2,11.0,49,Zalk,PRIM,197370,503320,,0,0,1,1,0,0.0,Point,197370,503320
3418,3418,21082,Zalk 1/2000 jaar,2000,,Zalk,Dijkring 11 - IJsseldelta,IJssel,2300,106,29830,"50,0","-999,0", ,,scenario_21082,27517,3418,2,11.0,49,Zalk,PRIM,197370,503320,,0,0,1,1,0,0.0,Point,197370,503320
3419,3419,21094,Zandjes,2000,,Zandjes,Dijkring 11 - IJsseldelta,IJssel,2200,93,25909,"50,0","-999,0", ,vast,scenario_21094,27522,3419,2,11.0,49,Zandjes,PRIM,187371,510574,,0,0,1,0,1,0.0,Point,187371,510574
3419,3419,21095,Zandjes,40000,,Zandjes,Dijkring 11 - IJsseldelta,IJssel,830,15,15202,"50,0","-999,0", ,vast,scenario_21095,27527,3419,2,11.0,49,Zandjes,PRIM,187371,510574,,0,0,1,0,1,0.0,Point,187371,510574
3427,3427,4202,Toetspeil min decimeringshoogte,400,,ZEEDIJK PRINS HENDRIKPOLDER_2,Dijkring 05 - Texel,Waddenzee,85,2,316,"50,0","10,0", , ,scenario_4202,25944,3427,2,,108,ZEEDIJK PRINS HENDRIKPOLDER_2,PRIM,115600,558775,,0,0,1,1,2,0.0,Point,115600,558775
3427,3427,4191,Toetspeil (wv21),4000,,ZEEDIJK PRINS HENDRIKPOLDER_2,Dijkring 05 - Texel,Waddenzee,110,2,370,"50,0","10,0", , ,scenario_4191,26517,3427,2,,108,ZEEDIJK PRINS HENDRIKPOLDER_2,PRIM,115600,558775,,0,0,1,1,2,0.0,Point,115600,558775
3427,3427,1535,Toetspeil plus decimeringshoogte (wv21),40000,,ZEEDIJK PRINS HENDRIKPOLDER_2,Dijkring 05 - Texel,Waddenzee,130,2,828,"50,0","10,0", , ,scenario_1535,26325,3427,2,,108,ZEEDIJK PRINS HENDRIKPOLDER_2,PRIM,115600,558775,,0,0,1,1,2,0.0,Point,115600,558775
3427,3427,4226,Toetspeil plus 2 maal decimeringshoogte,400000,,ZEEDIJK PRINS HENDRIKPOLDER_2,Dijkring 05 - Texel,Waddenzee,160,3,962,"50,0","10,0", , ,scenario_4226,26162,3427,2,,108,ZEEDIJK PRINS HENDRIKPOLDER_2,PRIM,115600,558775,,0,0,1,1,2,0.0,Point,115600,558775
3428,3428,4205,Toetspeil min decimeringshoogte,400,,ZEEDIJK VAN DE EENDRACHT_3,Dijkring 05 - Texel,Waddenzee,11,0,15,"50,0","10,0", , ,scenario_4205,25919,3428,2,,108,ZEEDIJK VAN DE EENDRACHT_3,PRIM,122437,571929,,0,0,1,1,2,,Point,122437,571929
3428,3428,4189,Toetspeil (wv21),4000,,ZEEDIJK VAN DE EENDRACHT_3,Dijkring 05 - Texel,Waddenzee,11,0,15,"50,0","10,0", , ,scenario_4189,26500,3428,2,,108,ZEEDIJK VAN DE EENDRACHT_3,PRIM,122437,571929,,0,0,1,1,2,,Point,122437,571929
3428,3428,1536,Toetspeil plus decimeringshoogte (wv21),40000,,ZEEDIJK VAN DE EENDRACHT_3,Dijkring 05 - Texel,Waddenzee,65,0,246,"50,0","10,0", , ,scenario_1536,26320,3428,2,,108,ZEEDIJK VAN DE EENDRACHT_3,PRIM,122437,571929,,0,0,1,1,2,,Point,122437,571929
3428,3428,4225,Toetspeil plus 2 maal decimeringshoogte,400000,,ZEEDIJK VAN DE EENDRACHT_3,Dijkring 05 - Texel,Waddenzee,140,0,414,"50,0","10,0", , ,scenario_4225,26167,3428,2,,108,ZEEDIJK VAN DE EENDRACHT_3,PRIM,122437,571929,,0,0,1,1,2,,Point,122437,571929
3429,3429,4203,Toetspeil min decimeringshoogte,400,,ZEEDIJK VAN HET NOORDEN_1.5,Dijkring 05 - Texel,Waddenzee,89,1,153,"50,0","10,0", , ,scenario_4203,25401,3429,2,,108,ZEEDIJK VAN HET NOORDEN_1.5,PRIM,122274,569410,,0,0,1,1,2,0.0,Point,122274,569410
3429,3429,4192,Toetspeil (wv21),4000,,ZEEDIJK VAN HET NOORDEN_1.5,Dijkring 05 - Texel,Waddenzee,92,1,153,"50,0","10,0", , ,scenario_4192,26512,3429,2,,108,ZEEDIJK VAN HET NOORDEN_1.5,PRIM,122274,569410,,0,0,1,1,2,0.0,Point,122274,569410
3429,3429,1531,Toetspeil plus decimeringshoogte (wv21),40000,,ZEEDIJK VAN HET NOORDEN_1.5,Dijkring 05 - Texel,Waddenzee,110,1,232,"50,0","10,0", , ,scenario_1531,26335,3429,2,,108,ZEEDIJK VAN HET NOORDEN_1.5,PRIM,122274,569410,,0,0,1,1,2,0.0,Point,122274,569410
3429,3429,4238,Toetspeil plus 2 maal decimeringshoogte,400000,,ZEEDIJK VAN HET NOORDEN_1.5,Dijkring 05 - Texel,Waddenzee,140,1,344,"50,0","10,0", , ,scenario_4238,26117,3429,2,,108,ZEEDIJK VAN HET NOORDEN_1.5,PRIM,122274,569410,,0,0,1,1,2,0.0,Point,122274,569410
3430,3430,4200,Toetspeil min decimeringshoogte,400,,ZEEDIJK VAN OUDESCHILD_0.5,Dijkring 05 - Texel,Waddenzee,290,4,2812,"50,0","10,0", , ,scenario_4200,22905,3430,2,,108,ZEEDIJK VAN OUDESCHILD_0.5,PRIM,119151,561968,,0,0,1,1,2,0.0,Point,119151,561968
3430,3430,4199,Toetspeil (wv21),4000,,ZEEDIJK VAN OUDESCHILD_0.5,Dijkring 05 - Texel,Waddenzee,350,6,3888,"50,0","10,0", , ,scenario_4199,7728,3430,2,,108,ZEEDIJK VAN OUDESCHILD_0.5,PRIM,119151,561968,,0,0,1,1,2,0.0,Point,119151,561968
3430,3430,1533,Toetspeil plus decimeringshoogte (wv21),40000,,ZEEDIJK VAN OUDESCHILD_0.5,Dijkring 05 - Texel,Waddenzee,390,8,4284,"50,0","10,0", , ,scenario_1533,26285,3430,2,,108,ZEEDIJK VAN OUDESCHILD_0.5,PRIM,119151,561968,,0,0,1,1,2,0.0,Point,119151,561968
3430,3430,4229,Toetspeil plus 2 maal decimeringshoogte,400000,,ZEEDIJK VAN OUDESCHILD_0.5,Dijkring 05 - Texel,Waddenzee,430,10,4755,"50,0","10,0", , ,scenario_4229,26147,3430,2,,108,ZEEDIJK VAN OUDESCHILD_0.5,PRIM,119151,561968,,0,0,1,1,2,0.0,Point,119151,561968
3432,3432,14213,[MP] Toetspeil min decimeringshoogte,1000,,ZEEVANGSZEEDIJK_3.5,Dijkring 13 - Noord-Holland,Markermeer,1300,58,17754,"50,0","10,0", , ,scenario_14213,22519,3432,2,13.0,64,ZEEVANGSZEEDIJK_3.5,PRIM,131646,507879,,0,0,1,1,2,0.0,Point,131646,507879
3432,3432,14229,[MP] Toetspeil,10000,,ZEEVANGSZEEDIJK_3.5,Dijkring 13 - Noord-Holland,Markermeer,1500,70,27259,"50,0","10,0", , ,scenario_14229,22486,3432,2,13.0,64,ZEEVANGSZEEDIJK_3.5,PRIM,131646,507879,,0,0,1,1,2,0.0,Point,131646,507879
3432,3432,14230,[MP] Toetspeil plus decimeringshoogte,100000,,ZEEVANGSZEEDIJK_3.5,Dijkring 13 - Noord-Holland,Markermeer,2300,104,51842,"50,0","10,0", , ,scenario_14230,22673,3432,2,13.0,64,ZEEVANGSZEEDIJK_3.5,PRIM,131646,507879,,0,0,1,1,2,0.0,Point,131646,507879
3432,3432,14205,[MP] Toetspeil plus tweemaal decimeringshoogte,1000000,,ZEEVANGSZEEDIJK_3.5,Dijkring 13 - Noord-Holland,Markermeer,3300,145,64928,"50,0","10,0", , ,scenario_14205,22764,3432,2,13.0,64,ZEEVANGSZEEDIJK_3.5,PRIM,131646,507879,,0,0,1,1,2,0.0,Point,131646,507879
3459,3459,14244,[MP] Toetspeil min decimeringshoogte,1000,,ZUIDERDIJK VAN DRECHTERLAND_18.5,Dijkring 13 - Noord-Holland,Markermeer,4600,106,103159,"50,0","10,0", , ,scenario_14244,22561,3459,2,13.0,64,ZUIDERDIJK VAN DRECHTERLAND_18.5,PRIM,136461,516512,,0,0,1,1,2,0.0,Point,136461,516512
3459,3459,14245,[MP] Toetspeil,10000,,ZUIDERDIJK VAN DRECHTERLAND_18.5,Dijkring 13 - Noord-Holland,Markermeer,5600,137,122316,"50,0","10,0", , ,scenario_14245,22444,3459,2,13.0,64,ZUIDERDIJK VAN DRECHTERLAND_18.5,PRIM,136461,516512,,0,0,1,1,2,0.0,Point,136461,516512
3459,3459,14210,[MP] Toetspeil plus decimeringshoogte,100000,,ZUIDERDIJK VAN DRECHTERLAND_18.5,Dijkring 13 - Noord-Holland,Markermeer,6700,173,134113,"50,0","10,0", , ,scenario_14210,22624,3459,2,13.0,64,ZUIDERDIJK VAN DRECHTERLAND_18.5,PRIM,136461,516512,,0,0,1,1,2,0.0,Point,136461,516512
3459,3459,14202,[MP] Toetspeil plus tweemaal decimeringshoogte,1000000,,ZUIDERDIJK VAN DRECHTERLAND_18.5,Dijkring 13 - Noord-Holland,Markermeer,8000,216,143464,"50,0","10,0", , ,scenario_14202,22778,3459,2,13.0,64,ZUIDERDIJK VAN DRECHTERLAND_18.5,PRIM,136461,516512,,0,0,1,1,2,0.0,Point,136461,516512
3460,3460,14167,Toetspeil min decimeringshoogte [SD],1000,,ZUIDERDIJK VAN DRECHTERLAND_6.5,Dijkring 13 - Noord-Holland,Markermeer,4000,83,65671,"50,0","10,0", , ,scenario_14167,26053,3460,2,13.0,64,ZUIDERDIJK VAN DRECHTERLAND_6.5,PRIM,144775,519036,,0,0,1,1,2,0.0,Point,144775,519036
3460,3460,14166,Toetspeil [SD],10000,,ZUIDERDIJK VAN DRECHTERLAND_6.5,Dijkring 13 - Noord-Holland,Markermeer,4100,86,67270,"50,0","10,0", , ,scenario_14166,26445,3460,2,13.0,64,ZUIDERDIJK VAN DRECHTERLAND_6.5,PRIM,144775,519036,,0,0,1,1,2,0.0,Point,144775,519036
3460,3460,14168,Toetspeil plus decimeringshoogte [SD],100000,,ZUIDERDIJK VAN DRECHTERLAND_6.5,Dijkring 13 - Noord-Holland,Markermeer,4200,90,69208,"50,0","10,0", , ,scenario_14168,26278,3460,2,13.0,64,ZUIDERDIJK VAN DRECHTERLAND_6.5,PRIM,144775,519036,,0,0,1,1,2,0.0,Point,144775,519036
3460,3460,14169,Toetspeil plus tweemaal decimeringshoogte [SD],1000000,,ZUIDERDIJK VAN DRECHTERLAND_6.5,Dijkring 13 - Noord-Holland,Markermeer,4300,93,71379,"50,0","10,0", , ,scenario_14169,26438,3460,2,13.0,64,ZUIDERDIJK VAN DRECHTERLAND_6.5,PRIM,144775,519036,,0,0,1,1,2,0.0,Point,144775,519036
3463,3463,14223,[MP] Toetspeil min decimeringshoogte,1000,,ZUIDPOLDERZEEDIJK_1.5,Dijkring 13 - Noord-Holland,Markermeer,480,22,11897,"50,0","10,0", , ,scenario_14223,22596,3463,2,13.0,64,ZUIDPOLDERZEEDIJK_1.5,PRIM,134376,502163,,0,0,1,1,2,0.0,Point,134376,502163
3463,3463,14235,[MP] Toetspeil,10000,,ZUIDPOLDERZEEDIJK_1.5,Dijkring 13 - Noord-Holland,Markermeer,730,36,18352,"50,0","10,0", , ,scenario_14235,22479,3463,2,13.0,64,ZUIDPOLDERZEEDIJK_1.5,PRIM,134376,502163,,0,0,1,1,2,0.0,Point,134376,502163
3463,3463,14234,[MP] Toetspeil plus decimeringshoogte,100000,,ZUIDPOLDERZEEDIJK_1.5,Dijkring 13 - Noord-Holland,Markermeer,920,50,21131,"50,0","10,0", , ,scenario_14234,22694,3463,2,13.0,64,ZUIDPOLDERZEEDIJK_1.5,PRIM,134376,502163,,0,0,1,1,2,0.0,Point,134376,502163
3463,3463,14220,[MP] Toetspeil plus tweemaal decimeringshoogte,1000000,,ZUIDPOLDERZEEDIJK_1.5,Dijkring 13 - Noord-Holland,Markermeer,1000,56,21510,"50,0","10,0", , ,scenario_14220,22715,3463,2,13.0,64,ZUIDPOLDERZEEDIJK_1.5,PRIM,134376,502163,,0,0,1,1,2,0.0,Point,134376,502163
3464,3464,3780,Olburgseweg - Min decimeringshoogte,125,,zuiveringOlburgseweg,Dijkring 49 - IJsselland,IJssel,740,17,6095,"100,0","-9999,0","210,0",vast,scenario_3780,23235,3464,2,52.0,49,zuiveringOlburgseweg,PRIM,207073,450783,Deze overstroming kan tot een nieuwe dijkdoorbraak leiden in dijkring 50 via de achterliggende kering langs het Stroomkanaal van Hackfort.,0,1,1,1,0,0.0,Point,207073,450783
3464,3464,3767,Olburgseweg - Standaard maatgolf,1250,,zuiveringOlburgseweg,Dijkring 49 - IJsselland,IJssel,800,20,6214,"100,0","-9999,0","210,0",vast,scenario_3767,23249,3464,2,52.0,49,zuiveringOlburgseweg,PRIM,207073,450783,Deze overstroming kan tot een nieuwe dijkdoorbraak leiden in dijkring 50 via de achterliggende kering langs het Stroomkanaal van Hackfort.,0,1,1,1,0,0.0,Point,207073,450783
3464,3464,3779,Olburgseweg - Plus decimeringshoogte,12500,,zuiveringOlburgseweg,Dijkring 49 - IJsselland,IJssel,840,21,6287,"100,0","-9999,0","210,0",vast,scenario_3779,23242,3464,2,52.0,49,zuiveringOlburgseweg,PRIM,207073,450783,Deze overstroming kan tot een nieuwe dijkdoorbraak leiden in dijkring 50 via de achterliggende kering langs het Stroomkanaal van Hackfort.,0,1,1,1,0,0.0,Point,207073,450783
3465,3465,19076,tp-1d ZutphenMarshaven,125,,Zutphen-marshaven,Dijkring 50 - Zutphen,IJssel,58,0,4,"100,0","-999,0","210,0",vast,scenario_19076,15,3465,2,,49,Zutphen-marshaven,PRIM,209854,463313,,0,1,1,1,0,0.0,Point,209854,463313
3465,3465,19077,tp ZutphenMarshaven,1250,,Zutphen-marshaven,Dijkring 50 - Zutphen,IJssel,610,5,5674,"100,0","-999,0","210,0",vast,scenario_19077,26835,3465,2,,49,Zutphen-marshaven,PRIM,209854,463313,,0,1,1,1,0,0.0,Point,209854,463313
3465,3465,19078,tp+1d ZutphenMarshaven,12500,,Zutphen-marshaven,Dijkring 50 - Zutphen,IJssel,1800,47,26695,"100,0","-999,0","210,0",vast,scenario_19078,26657,3465,2,,49,Zutphen-marshaven,PRIM,209854,463313,,0,1,1,1,0,0.0,Point,209854,463313
3466,3466,19156,ZW_Genemuiden tpp1d,20000,,ZW Genemuiden,Dijkring 10 - Mastenbroek,Zwarte Water,96,13,2620,"50,0","20,0", , ,scenario_19156,27838,3466,2,,119,ZW Genemuiden,PRIM,199167,514810,,0,0,0,1,0,0.0,Point,199167,514810
3467,3467,19163,ZW_Vecht_12_7 tpm1d,200,,ZW Vecht 12,Dijkring 10 - Mastenbroek,Zwarte Water,2300,80,38600,"50,0","20,0", ,vast,scenario_19163,27949,3467,2,,119,ZW Vecht 12,PRIM,201825,514125,,0,1,1,1,0,0.0,Point,201825,514125
3467,3467,19164,ZW_Vecht_12_7 tp,2000,,ZW Vecht 12,Dijkring 10 - Mastenbroek,Zwarte Water,3800,164,44854,"50,0","20,0", ,vast,scenario_19164,27942,3467,2,,119,ZW Vecht 12,PRIM,201825,514125,,0,1,1,1,0,0.0,Point,201825,514125
3467,3467,19165,ZW_Vecht_12_7,20000,,ZW Vecht 12,Dijkring 10 - Mastenbroek,Zwarte Water,4300,211,45704,"50,0","20,0", ,vast,scenario_19165,27878,3467,2,,119,ZW Vecht 12,PRIM,201825,514125,,0,1,1,1,0,0.0,Point,201825,514125
3468,3468,19166,ZW_Vecht_265_12 tpm1d,200,,ZW Vecht 265,Dijkring 10 - Mastenbroek,Zwarte Water,3200,127,43497,"50,0","20,0", ,vast,scenario_19166,27899,3468,2,,119,ZW Vecht 265,PRIM,201275,504796,,0,1,1,1,0,0.0,Point,201275,504796
3468,3468,19167,ZW_Vecht_265_12 tp,2000,,ZW Vecht 265,Dijkring 10 - Mastenbroek,Zwarte Water,3900,175,45077,"50,0","20,0", ,vast,scenario_19167,27956,3468,2,,119,ZW Vecht 265,PRIM,201275,504796,,0,1,1,1,0,0.0,Point,201275,504796
3468,3468,19168,ZW_Vecht_265_12 tpp1d,20000,,ZW Vecht 265,Dijkring 10 - Mastenbroek,Zwarte Water,4400,215,45710,"50,0","20,0", ,vast,scenario_19168,27963,3468,2,,119,ZW Vecht 265,PRIM,201275,504796,,0,1,1,1,0,0.0,Point,201275,504796
3469,3469,13050,Zwarte meer 1/125 jaar (431 m3/s),125,431.0,Zwarte Meer,Dijkring 09 - Vollenhove,Zwarte Water,13,4,97,"50,0","20,0","200,0",vast,scenario_13050,27803,3469,2,,119,Zwarte Meer,PRIM,195532,519221,,0,1,1,1,0,0.0,Point,195532,519221
3469,3469,13051,Zwarte meer 1/1250 jaar (550 m3/s),1250,550.0,Zwarte Meer,Dijkring 09 - Vollenhove,Zwarte Water,15,3,122,"50,0","20,0","200,0",vast,scenario_13051,27796,3469,2,,119,Zwarte Meer,PRIM,195532,519221,,0,1,1,1,0,0.0,Point,195532,519221
3469,3469,13052,Zwarte meer 1/12500 jaar (670 m3/s),12500,670.0,Zwarte Meer,Dijkring 09 - Vollenhove,Zwarte Water,17,2,157,"50,0","20,0","200,0",vast,scenario_13052,27789,3469,2,,119,Zwarte Meer,PRIM,195532,519221,,0,1,1,1,0,0.0,Point,195532,519221
3470,3470,13825,Zwartemeerdijk VNK2,4000,,ZWARTEMEERDIJK_ 52.0,Dijkring 07 - Noordoostpolder,Zwartemeer,400,5,7083,"100,0","10,0", , ,scenario_13825,27810,3470,2,,120,ZWARTEMEERDIJK_ 52.0,PRIM,193042,516764,,0,0,0,1,0,0.0,Point,193042,516764
3471,3471,13047,Zwartsluis 1/125 jaar (431 m3/s),125,431.0,Zwartsluis,Dijkring 09 - Vollenhove,Zwarte Water,120,6,2274,"50,0","20,0","200,0",vast,scenario_13047,27831,3471,2,,119,Zwartsluis,PRIM,200369,516843,,0,1,1,1,0,0.0,Point,200369,516843
3471,3471,13048,Zwartsluis 1/1250 jaar (550 m3/s),1250,550.0,Zwartsluis,Dijkring 09 - Vollenhove,Zwarte Water,560,13,7529,"50,0","20,0","200,0",vast,scenario_13048,27824,3471,2,,119,Zwartsluis,PRIM,200369,516843,,0,1,1,1,0,0.0,Point,200369,516843
3471,3471,13049,Zwartsluis 1/12500 jaar (670 m3/s),12500,670.0,Zwartsluis,Dijkring 09 - Vollenhove,Zwarte Water,840,16,9903,"50,0","20,0","200,0",vast,scenario_13049,27817,3471,2,,119,Zwartsluis,PRIM,200369,516843,,0,1,1,1,0,0.0,Point,200369,516843
3472,3472,13390,Zwolle Holterbroek 1/125 jaar,125,,Zwolle Holterbroek,Dijkring 53 - Salland,Overijsselse Vecht,1500,463,29026,"50,0","20,0","200,0",vast,scenario_13390,27857,3472,2,56.0,82,Zwolle Holterbroek,PRIM,201557,504854,,0,1,1,1,0,0.0,Point,201557,504854
